event_nr,position,runner,agegroup,gender,club,time,age_grade,no_runs,no_volunteered
57,23,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,41:20,36.41,63,26
57,24,f308b88be7a5db76571faf69f2e05a55e7d8193cbe215303b3d15e2a6de5830b,VF55-59,Weiblich,,51:44,36.47,5,0
57,25,0d5e8525512b821d8dc07966bf6d3c1d64aa06726bd436ee87704dd46c40afd6,VF40-44,Weiblich,,51:45,29.95,13,18
58,1,4843573c51008bf72544b1d3c1cee8ed8ad8ab84ad4e0a2f71dc12c600320ce4,SM20-24,Männlich,,19:17,67.59,72,79
58,2,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
58,3,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,21:32,59.91,20,25
58,4,aa9667ff0e6bab7b8338d06533b6b645dd750247fbe08d2e9449ad5fbaba8379,VF35-39,Weiblich,,23:24,63.89,25,0
58,5,f1275cb5079409aca269997c18b2a4d871d9d0114f6617f173f24dd201055cd0,SM30-34,Männlich,,27:44,46.88,6,0
58,6,76572bf351b377e1def05aeb5eddbf43e96540524a5cd3461ceea13ca1ac0edb,SF30-34,Weiblich,,28:25,52.14,11,0
58,7,23a0b309a7a3d96247432684a6073e346455d1bee534e05c035c660c5b44c423,VM50-54,Männlich,,28:30,53.45,12,1
58,8,871f57db60148c448ad2c9e2ec45fa270e0ce3471ad56775a862e8630a63d95e,SF20-24,Weiblich,,30:05,49.20,3,2
58,9,5ccf765226b2b4a5aed89280719b3af8563318d8868b0cdc678b998c1402c4a7,VF55-59,Weiblich,,31:02,58.32,15,5
58,10,b33ad6e0459c4b4fae706efbbac846c7a3d08fbed2757b0fe9582318ff9c2840,VF45-49,Weiblich,,36:20,44.59,11,2
58,11,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,36:30,47.72,48,4
58,12,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,36:37,50.89,48,5
58,13,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,37:02,40.64,63,26
58,14,16e89aa519d00ac7e041f0627f152e9325ea9bac0b50da7d8bf473a9e42e3b07,VF55-59,Weiblich,,46:06,39.26,3,1
58,15,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF60-64,Weiblich,,46:07,43.30,63,96
59,1,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,21:54,69.03,105,13
59,2,66daefad71dcee6315faeaed0954e6e1e7bd514fad4ed09091d4b9a173fc5e93,VM35-39,Männlich,,22:30,59.78,39,4
59,3,cdc4bd1b110c5a85a1f3f60c16156902c5526dcff42a535d9325e550a161fe09,VM55-59,Männlich,,22:35,69.82,19,4
59,4,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,23:32,62.89,59,28
59,5,7be1e917b896ea047083cf87f288f9e83d3575d4d68d52378385878a11687711,SM30-34,Männlich,ASC Konstanz,24:39,52.74,7,0
59,6,45eef8dae3683882c0c6b6a994c326724f70837a7931eec86c3b1caa5f26f2b6,SM30-34,Männlich,,25:24,51.05,135,5
59,7,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,ASC Konstanz,26:25,65.99,138,137
59,8,9d49748a2e7b1d8dd496107d19d5c74eac3268d8de9b69338ce8ba9ca02a599f,VM65-69,Männlich,,26:48,65.05,12,0
59,9,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,VF35-39,Weiblich,,28:44,52.03,56,37
59,10,13f0769360414099a7763e3284d2f502f502c1da62227e52b579428492e135a7,SF30-34,Weiblich,,28:45,51.83,10,0
59,11,220b44614da86153709002be97bda39ee2f77302b74ba9d23a0b99fc0f1f556a,SF30-34,Weiblich,,29:51,49.69,106,4
59,12,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,36:45,40.95,63,26
59,13,16e89aa519d00ac7e041f0627f152e9325ea9bac0b50da7d8bf473a9e42e3b07,VF55-59,Weiblich,,46:48,38.68,3,1
60,1,4cba288d64031e8168a667170d564b9deb21a552c3bfcacf818f1f43bc997508,JM15-17,Männlich,,21:08,63.88,3,0
60,2,c287bca152ec01c6ea8ed11f3a948b3c92164e61657829d3d8ceb31f82580eb8,SM25-29,Männlich,,21:16,60.74,15,0
60,3,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,22:20,57.76,42,55
60,4,2b50a453fc92e9b755adf7466ef6534c1c3c6273a2c7bf2552050ef8350fe430,VM50-54,Männlich,,22:58,65.82,302,121
60,5,cdc4bd1b110c5a85a1f3f60c16156902c5526dcff42a535d9325e550a161fe09,VM55-59,Männlich,,23:04,68.35,19,4
60,6,478cbf749a08d0ae34beec0db6889c7afa2d52ceee9d4f5f7d46f50f7b8464f6,VM60-64,Männlich,,23:14,69.01,9,1
60,7,7be1e917b896ea047083cf87f288f9e83d3575d4d68d52378385878a11687711,SM30-34,Männlich,ASC Konstanz,25:43,50.55,7,0
60,8,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,ASC Konstanz,26:03,66.92,138,137
60,9,86b4d3ca9dc5099596f10636595f5cec94a006345856e0566d248b425bd3fcda,VF35-39,Weiblich,,26:24,56.82,2,0
60,10,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,VF35-39,Weiblich,,26:27,56.52,56,37
60,11,2ea48772c2888f328696d6eb7b21e09d413fdcc76f36cd7647351ed379f354dd,VF45-49,Weiblich,,27:29,58.94,33,30
60,12,2dcc601e16d6f77a3b074d7b88a00fe917ff2e8e77ff0aeadf774a83d27c86f8,VM60-64,Männlich,,28:18,56.65,5,0
60,13,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,29:41,67.66,65,11
60,14,9eea87ee74e327e7a4fc25015261ccc05304440b93f7d36d8d2d9ef1316f2b10,SF30-34,Weiblich,,30:54,48.00,7,0
60,15,ebb78d78b218c265b6d11a209b282a09a5b5c56e987acac6ceb376f2547dd6ed,VF35-39,Weiblich,,31:01,48.20,120,35
60,16,7bf89a07b3be1921e7e5efaa7d43b6a739a5ca72ff3ceda551484ed99add220c,JW10,Weiblich,,35:27,49.51,12,4
60,17,1e719eef203bb2111c1b27aacf78e2531cba76c1d66a762ae8ab7aeb03f5e201,VM40-44,Männlich,,35:28,39.66,17,6
60,18,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,36:48,47.33,48,4
60,19,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,36:49,50.61,48,5
60,20,eef395eaf7637cd2e907460a3e5bba2c9c84e6709195c878b2b5fd46629d53cc,VF40-44,Weiblich,ASC Konstanz,46:36,33.01,22,111
60,21,b33ad6e0459c4b4fae706efbbac846c7a3d08fbed2757b0fe9582318ff9c2840,VF45-49,Weiblich,,46:37,34.75,11,2
61,1,f3c7d4bfa4ee0c145ecc90cf1a0831c2f27b27164e3a9cbaf88529ce8e175dad,SM20-24,Männlich,,18:15,70.68,2,0
61,2,e51ebfa605cd6f36a8dbf88b694726e1fc087e34a24c5298b4e0ed46fe0d2d29,SM30-34,Männlich,,18:16,71.17,4,0
61,3,4843573c51008bf72544b1d3c1cee8ed8ad8ab84ad4e0a2f71dc12c600320ce4,SM20-24,Männlich,,18:52,69.08,72,79
61,4,edcc0771dbe78d4a139450a12ab184a5edd747077ed185d7cb44faf50978569a,VM60-64,Männlich,,22:02,72.77,117,144
61,5,3cd6316835d8703b183b80020b7d47f199dc7cd46679d3a91756e9a6a415b912,SM25-29,Männlich,,22:17,57.97,196,1
61,6,06d30e6f21fd8237bb61cf497b6dc2f796bc3682b3e52a96410a88f93a3b29ba,VF60-64,Weiblich,,24:25,81.77,104,157
61,7,3ad4c9fa7cd86e5aa3a4911b557b108a87e1a8d6d6b5f8feccee8b2ec267bde8,VM65-69,Männlich,Bournville Harriers,25:39,65.37,413,84
61,8,260b59e63817509978583966d484ac62e841728730d4a037167c2e077b2b0ad0,VM45-49,Männlich,,25:40,56.56,6,5
61,9,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,25:47,50.03,42,55
61,10,40e8e1590bd56b322d94c2f61ca0912c5a54312e313949d7133258d2ddcebce7,VM65-69,Männlich,,25:56,65.87,46,0
61,11,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,26:19,56.24,59,28
61,12,f67be8625a4eac6e0cad5425e14d0303b42ac5f892c82e05a7cdc74d102d9caf,VM55-59,Männlich,,26:46,57.91,292,2
61,13,5ccf765226b2b4a5aed89280719b3af8563318d8868b0cdc678b998c1402c4a7,VF55-59,Weiblich,,28:54,62.63,15,5
61,14,10eea9e3e858c54f4648d0fd9d991ff063e761a816b1ab1139a003bf7c828b4f,JW11-14,Weiblich,,37:01,44.93,16,0
61,15,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,37:45,46.14,48,4
61,16,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,37:46,49.34,48,5
61,17,b33ad6e0459c4b4fae706efbbac846c7a3d08fbed2757b0fe9582318ff9c2840,VF45-49,Weiblich,,41:19,39.21,11,2
61,18,5e541eac2dd0127f8e2d9da34b04054953c2a9a118a81853f08e3302b6d474f2,VM60-64,Männlich,,41:20,39.48,39,15
61,19,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,41:20,40.56,69,28
61,20,12f624224b264cb0ebdac1be58e3592a699f8ba7546bf462ef9c39ab793a67d5,VF65-69,Weiblich,,45:17,46.85,1,0
61,21,6c3bfe2aa1c23ad2bc9cf9e0943dc949be728ddddd6b66008f2da3276830820e,JM11-14,Männlich,,51:43,28.04,6,9
61,22,0d5e8525512b821d8dc07966bf6d3c1d64aa06726bd436ee87704dd46c40afd6,VF40-44,Weiblich,,54:08,28.63,13,18
61,23,aad07d3cf008502a65f6dd10fad831c53c98cb894fdf91fea044b193b19364d9,VF60-64,Weiblich,,54:35,36.58,1,0
61,24,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,ASC Konstanz,54:36,31.93,138,137
62,1,c287bca152ec01c6ea8ed11f3a948b3c92164e61657829d3d8ceb31f82580eb8,SM25-29,Männlich,,21:38,59.71,15,0
62,2,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,21:39,59.58,56,61
62,3,7be1e917b896ea047083cf87f288f9e83d3575d4d68d52378385878a11687711,SM30-34,Männlich,ASC Konstanz,24:20,53.42,7,0
62,4,91cbb79599e4b6c641c526abf7a2a35e0cb3240b459fce9682ceddbff13e498e,VM40-44,Männlich,,24:31,55.68,5,0
62,5,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,ASC Konstanz,25:56,67.22,138,137
62,6,1be5a4bc82024ffc143ad211bdf364a72cdf914c6287a740bd23a9c5d546c7e4,VM60-64,Männlich,,25:56,62.92,36,4
62,7,f5d3d5d087780e561206b74e5211839a15bf061bec1b0d9f7252bbdd31cb5365,VM60-64,Männlich,,26:46,59.90,218,11
62,8,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF60-64,Weiblich,,26:53,74.27,63,96
62,9,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,VF35-39,Weiblich,,27:26,54.50,56,37
62,10,23a0b309a7a3d96247432684a6073e346455d1bee534e05c035c660c5b44c423,VM50-54,Männlich,,28:57,52.62,12,1
62,11,7ab4f14f26ae95b97cfa211b9d0d60750a18c4a6ce0424469bdf976a6b854657,VF45-49,Weiblich,,30:27,52.16,303,54
62,12,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,37:24,46.57,48,4
62,13,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,37:25,49.80,48,5
62,14,b33ad6e0459c4b4fae706efbbac846c7a3d08fbed2757b0fe9582318ff9c2840,VF45-49,Weiblich,,39:23,41.13,11,2
62,15,02a08be1f4542a984a243ab10b8366ca21c2aa3c21156ebd9065c6ac6920ca3d,SF30-34,Weiblich,,42:01,35.46,10,0
62,16,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,42:02,35.80,63,26
63,1,be78b4f139545b7c9e7c1b4f6cbf5477f876f4dc314c78f2811584c5d6b5d154,SM20-24,Männlich,,20:49,62.21,22,1
63,2,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,20:49,61.97,56,61
63,3,4f62945b9b10bcd4d22d5a57bf34f7d1bd6905709776ee62ebb6c95b9164d552,VM40-44,Männlich,,21:18,64.08,29,9
63,4,12263df9e1e78ead48887c8831c51e314b607323dbca3c71680e5b3dffd45ff0,VM35-39,Männlich,,21:26,62.29,2,0
63,5,e40883def69cfcf12777d84346578e519e08dd85f8fb3b83a19667791934c990,SM25-29,Männlich,,21:43,59.40,19,1
63,6,81770b633b0c5f2f77df5bfd3462080695f0b4ce28e66c4a9c627d53a8c49cbf,SM20-24,Männlich,,21:45,59.31,1,1
63,7,7be1e917b896ea047083cf87f288f9e83d3575d4d68d52378385878a11687711,SM30-34,Männlich,ASC Konstanz,24:14,53.65,7,0
63,8,9d49748a2e7b1d8dd496107d19d5c74eac3268d8de9b69338ce8ba9ca02a599f,VM65-69,Männlich,,25:45,67.70,12,0
63,9,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,ASC Konstanz,25:46,67.66,138,137
63,10,40e8e1590bd56b322d94c2f61ca0912c5a54312e313949d7133258d2ddcebce7,VM65-69,Männlich,,26:38,64.14,46,0
63,11,5d6cc77665cd8bffaa42f1e278b6cbf56942ad42e16e5ee8eb288cbfcb859758,SF30-34,Weiblich,,27:20,54.27,174,158
63,12,d4eb39e64e8644405b969ee9e1467a18a4528c35f86bff3c086ef1ae5f1d2a30,SF30-34,Weiblich,,27:21,54.17,65,16
63,13,78bb9220c489aef54c7b97f7e0db8117a3885e781d3c8f0382f4322de30f24d4,VM55-59,Männlich,Burgess Hill Runners,27:39,56.06,584,388
63,14,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,28:44,69.90,65,11
63,15,1543d7ae971cd740b052a667cafd370dc672bdb2542b01cf63ba0de7fb44a6ca,VM50-54,Männlich,,30:12,49.61,1,0
63,16,35952e7b78d9a4d0213f00efb1d6306a6323ccbac6f6d6a84bab0cb1bff6c741,VM50-54,Männlich,,30:12,48.84,6,0
63,17,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,VF35-39,Weiblich,,31:09,47.99,56,37
63,18,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,34:55,49.88,48,4
63,19,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,34:56,53.34,48,5
63,20,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,35:49,42.02,63,26
63,21,02a08be1f4542a984a243ab10b8366ca21c2aa3c21156ebd9065c6ac6920ca3d,SF30-34,Weiblich,,36:07,41.26,10,0
63,22,b33ad6e0459c4b4fae706efbbac846c7a3d08fbed2757b0fe9582318ff9c2840,VF45-49,Weiblich,,38:14,42.37,11,2
63,23,23a0b309a7a3d96247432684a6073e346455d1bee534e05c035c660c5b44c423,VM50-54,Männlich,,38:18,39.77,12,1
64,1,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,21:45,68.12,44,9
64,2,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,21:45,59.62,37,4
64,3,d25642fecd19cabdfd408da54fb0350005bea2f52f6dd772726e33fd55364e3d,SM20-24,Männlich,,22:07,58.33,4,0
64,4,d437bc479dde0d1b16b627f3eec96c0cf5cbcbf3b9d0beb69c6d904ffa885723,SM20-24,Männlich,,22:40,57.13,1,0
64,5,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,24:57,70.67,138,137
64,6,3e3446d7e07c6c914e126f3b5741d3e7055cb622dc27ca7aa35e4e04ec4bcfa4,SM25-29,Männlich,,25:14,51.19,71,4
64,7,f9c7bee5d6299213dbf976b70b3a0f0997d3fa4139e4e0fabbd797c0cc92a625,SM18-19,Männlich,,25:41,51.33,1,0
64,8,4222e58bdcf2e7b59c5fb84b3fb7113c6b981fb01eb636a3e667ebe62db46547,SM20-24,Männlich,,25:42,50.39,2,0
64,9,f0e4083882b0f69911802d7fad0203fc46f3e4601611b20023991fd4fe123ef1,SF30-34,Weiblich,,27:59,53.01,37,0
64,10,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,35:17,49.36,48,4
64,11,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,35:19,52.76,48,5
64,12,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,40:02,37.59,63,26
64,13,e275aa738bea1c676337e6af8acac80a6ebb7ea79e4e4c843e41650f64e924e8,VF65-69,Weiblich,,46:29,44.96,11,7
64,14,f308b88be7a5db76571faf69f2e05a55e7d8193cbe215303b3d15e2a6de5830b,VF55-59,Weiblich,,48:56,38.56,5,0
64,15,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,48:57,34.59,69,28
65,1,a81eb85d39f342efc38c2a9a7c1da738e39ce32fe6ac4a1a7964116a9b2ca7aa,SM25-29,Männlich,,21:17,60.61,21,5
65,2,4222e58bdcf2e7b59c5fb84b3fb7113c6b981fb01eb636a3e667ebe62db46547,SM20-24,Männlich,,21:26,60.42,2,0
65,3,4983084e81547b81c5cf3330f38194531589a1ce9f05dcc0bb71f48a1ef6a435,SM25-29,Männlich,ASC Konstanz,22:50,56.50,10,2
65,4,e97fdf0a4c970a2aea7a26bea05aa8f0a96bdca98fd00d789cbba2e3d9a5a452,SM20-24,Männlich,,23:52,54.05,1,0
65,5,bfd7e3acbb1bb17f749234c3a867f637a72833645b62e33f91f079ed55d17665,SF20-24,Weiblich,,24:54,59.44,1,0
65,6,f342c5fd53ee08a35dad50831bd48f4c09136cb3268465fc02456ce550f6af59,SM20-24,Männlich,,24:55,51.77,1,0
65,7,fe6b217580afdfb420a63b143fd3be1fd0658ea8945c5ed3cddfc98cd544562d,SM25-29,Männlich,,26:05,49.52,21,9
65,8,40e8e1590bd56b322d94c2f61ca0912c5a54312e313949d7133258d2ddcebce7,VM65-69,Männlich,,26:16,65.04,46,0
65,9,f0e4083882b0f69911802d7fad0203fc46f3e4601611b20023991fd4fe123ef1,SF30-34,Weiblich,,28:22,52.29,37,0
65,10,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,28:52,69.57,65,11
65,11,23a0b309a7a3d96247432684a6073e346455d1bee534e05c035c660c5b44c423,VM50-54,Männlich,,28:54,52.71,12,1
65,12,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,29:45,43.36,42,55
65,13,b85eeb17abf24ff43a973071c6811d58e961534b93ab4bcd203f2543740af870,SF25-29,Weiblich,,32:18,45.82,4,0
65,14,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,35:07,49.60,48,4
65,15,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,35:08,53.04,48,5
65,16,c5bd442b4a36d478836b65de3223c2bd2f41b72b3ad0efb8318f467a1d5763a2,VF60-64,Weiblich,,47:28,40.87,5,2
65,17,2b50a453fc92e9b755adf7466ef6534c1c3c6273a2c7bf2552050ef8350fe430,VM50-54,Männlich,,47:30,31.82,302,121
65,18,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,47:35,31.63,63,26
66,1,a81eb85d39f342efc38c2a9a7c1da738e39ce32fe6ac4a1a7964116a9b2ca7aa,SM25-29,Männlich,,20:12,63.86,21,5
66,2,12263df9e1e78ead48887c8831c51e314b607323dbca3c71680e5b3dffd45ff0,VM35-39,Männlich,,20:50,64.08,2,0
66,3,e4abf9dcc238e5b34a1b798a3dcfbb8e1a18c6af7ef45e8bbf006fabb278f733,SM25-29,Männlich,,21:15,60.71,3,0
66,4,8102d0e1145d61edbd2ff59ac7bf89e35728e5964ec935c90703591bd05669eb,SF18-19,Weiblich,,22:10,66.99,2,0
66,5,ac22b68c5a1730b890e67d107aad081e77b9521f74fa008cecb6e716774300c2,SM20-24,Männlich,,24:02,53.68,1,0
66,6,6efec7552b283b4fa2eade968f9d42881d08eec5eb3c1f9d8eda784e3d6701c5,VF60-64,Weiblich,Dursley Running Club,24:34,82.50,144,36
66,7,e8d613d30b8dba97364b8a5c713b851455bf87181c33d189deb028ad6b0c15f6,SF20-24,Weiblich,,27:11,54.45,1,0
66,8,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF60-64,Weiblich,,27:53,71.61,63,96
66,9,f0e4083882b0f69911802d7fad0203fc46f3e4601611b20023991fd4fe123ef1,SF30-34,Weiblich,,28:28,52.11,37,0
66,10,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,29:46,43.34,42,55
66,11,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,34:22,50.68,48,4
66,12,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,34:23,54.19,48,5
66,13,145360544e00588752dbc3d90595218d8a2b6b49c0d496b72376dc9e88f19215,VM55-59,Männlich,,36:17,43.09,34,28
66,14,4717bdaaf01b624723e13d5e2da86716355ffeb7d0531f5cd7d58b380700e8f1,VM65-69,Männlich,Dursley Running Club,42:28,41.05,57,1
66,15,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,42:36,41.39,138,137
67,1,be78b4f139545b7c9e7c1b4f6cbf5477f876f4dc314c78f2811584c5d6b5d154,SM20-24,Männlich,,19:22,66.87,22,1
67,2,e4abf9dcc238e5b34a1b798a3dcfbb8e1a18c6af7ef45e8bbf006fabb278f733,SM25-29,Männlich,,20:34,62.72,3,0
67,3,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,23:53,54.01,56,61
67,4,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,24:28,61.78,105,13
67,5,815fe1584c1f8b5a6daa815961f678d8d30e3724a40cff073af6db34126044bc,SM18-19,Männlich,,24:43,53.34,9,0
67,6,6992cfcbc29d2da42d02396b55c1e8860356729c90c1d9040713d1f0ceae9991,SM20-24,Männlich,,25:22,51.05,1,0
67,7,dff06963c40801d8ccdf6691f256e74b4fe7e11ed1b89eb0750517e48e4c71d9,SM20-24,Männlich,,25:58,49.68,1,0
67,8,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,28:17,61.58,48,4
67,9,7433bc79fd5d79cc49f3aa3d60d97ff84d46fcbcd0e9769b0cc8a3c7fc49452e,SF20-24,Weiblich,,28:21,52.20,1,0
67,10,871f57db60148c448ad2c9e2ec45fa270e0ce3471ad56775a862e8630a63d95e,SF20-24,Weiblich,,32:13,45.94,3,2
67,11,145360544e00588752dbc3d90595218d8a2b6b49c0d496b72376dc9e88f19215,VM55-59,Männlich,,33:59,46.00,34,28
67,12,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,42:36,47.14,65,11
67,13,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,42:37,35.31,63,26
68,1,a81eb85d39f342efc38c2a9a7c1da738e39ce32fe6ac4a1a7964116a9b2ca7aa,SM25-29,Männlich,,21:30,60.00,21,5
68,2,4983084e81547b81c5cf3330f38194531589a1ce9f05dcc0bb71f48a1ef6a435,SM25-29,Männlich,ASC Konstanz,21:58,58.73,10,2
68,3,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:32,67.09,105,13
68,4,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,22:33,57.21,56,61
68,5,815fe1584c1f8b5a6daa815961f678d8d30e3724a40cff073af6db34126044bc,SM18-19,Männlich,,23:28,56.18,9,0
68,6,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,25:16,69.79,138,137
68,7,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,VF35-39,Weiblich,,27:05,55.20,56,37
68,8,83749f9135f5f20acb8a1b0825171c431a31d1934ae126d89632176e00b915d8,VF50-54,Weiblich,,30:57,54.82,1,0
68,9,0ca8c457f5337b20bb9f87f032a539ec710d88619e68c09ae6e210778d721a23,VF55-59,Weiblich,,32:47,56.74,70,33
68,10,4a182a3b6e5e8fc8d573ed9461da37aca771cfd493dfde784564268e7a015212,VF50-54,Weiblich,,32:48,51.73,1,0
68,11,288b15cd919417dbceee872326eae32ab1bb3e4c81fa45fab0da9e033859a78c,VF50-54,Weiblich,,33:08,52.57,48,4
68,12,5ee83b198582f17caebb7e2a5643476bf8dd30e7b21238dcb5063aff5169515a,VM70-74,Männlich,,33:34,55.51,48,5
68,13,145360544e00588752dbc3d90595218d8a2b6b49c0d496b72376dc9e88f19215,VM55-59,Männlich,,33:35,46.55,34,28
68,14,f308b88be7a5db76571faf69f2e05a55e7d8193cbe215303b3d15e2a6de5830b,VF55-59,Weiblich,,49:58,37.76,5,0
68,15,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,50:00,30.10,63,26
69,1,4843573c51008bf72544b1d3c1cee8ed8ad8ab84ad4e0a2f71dc12c600320ce4,SM20-24,Männlich,,18:45,69.51,72,79
